"","Full.Address","to","n","from","minutes","seconds","miles","row.number"
"309","35 MEMORIAL RD, Somerville, Massachusetts","42.3969363, -71.0928374",1,"146 Washington St, Somerville, MA","7.33333333333333","440","1.4720966",309
"310","35 PUTNAM ST, Somerville, Massachusetts","42.384407, -71.097763",1,"146 Washington St, Somerville, MA","3.8","228","0.7699146",310
"311","353 SOMERVILLE AVE, Somerville, Massachusetts","42.381077, -71.0986",1,"146 Washington St, Somerville, MA","4.03333333333333","242","0.6729762",311
"312","357 SOMERVILLE AVE, Somerville, Massachusetts","42.3811419, -71.098793",1,"146 Washington St, Somerville, MA","4","240","0.6673836",312
"313","36 CEDAR ST, Somerville, Massachusetts","42.389544, -71.1145273",1,"146 Washington St, Somerville, MA","8.41666666666667","505","1.7293562",313
"314","36 CENTRAL ST, Somerville, Massachusetts","42.385526, -71.1054603",1,"146 Washington St, Somerville, MA","6.76666666666667","406","1.2570922",314
"315","36 OAK ST, Somerville, Massachusetts","42.3757242, -71.0986469",1,"146 Washington St, Somerville, MA","5.71666666666667","343","0.988026",315
"316","36 PUTNAM ST, Somerville, Massachusetts","42.384617, -71.098291",1,"146 Washington St, Somerville, MA","3.8","228","0.7692932",316
"317","36 STONE AVE, Somerville, Massachusetts","42.3808392, -71.095174",1,"146 Washington St, Somerville, MA","3.55","213","0.5138978",317
"318","360 MYSTIC AVE, Somerville, Massachusetts","42.3936864, -71.0873528",1,"146 Washington St, Somerville, MA","5.98333333333333","359","1.2856766",318
"319","360 SOMERVILLE AVE, Somerville, Massachusetts","42.3808806, -71.0991172",1,"146 Washington St, Somerville, MA","4.4","264","0.7413302",319
"320","366 SOMERVILLE AVE, Somerville, Massachusetts","42.380767, -71.099419",1,"146 Washington St, Somerville, MA","4.5","270","0.7531368",320
"321","37 CEDAR ST, Somerville, Massachusetts","42.3894035, -71.114186",1,"146 Washington St, Somerville, MA","8.1","486","1.7100928",321
"322","37 QUINCY ST, Somerville, Massachusetts","42.3832305, -71.1000024",1,"146 Washington St, Somerville, MA","5.01666666666667","301","0.90103",322
"323","37 SYDNEY ST, Somerville, Massachusetts","42.3944489, -71.0893849",1,"146 Washington St, Somerville, MA","6.03333333333333","362","1.255228",323
"324","37 UNION SQ, Somerville, Massachusetts","42.3801755, -71.0969606",1,"146 Washington St, Somerville, MA","4.41666666666667","265","0.6549556",324
"325","374 SOMERVILLE AVE, Somerville, Massachusetts","42.3810387, -71.0997946",1,"146 Washington St, Somerville, MA","4.96666666666667","298","0.7413302",325
"326","378 WASHINGTON ST, Somerville, Massachusetts","42.3785715, -71.1044905",1,"146 Washington St, Somerville, MA","4.71666666666667","283","0.8780382",326
"327","379 BROADWAY, Somerville, Massachusetts","42.3946452, -71.096732",2,"146 Washington St, Somerville, MA","7.23333333333333","434","1.5460432",327
"328","38 IBBETSON ST, Somerville, Massachusetts","42.3860813, -71.1116287",1,"146 Washington St, Somerville, MA","7.96666666666667","478","1.482039",328
"329","38 MEDFORD ST, Somerville, Massachusetts","42.3744741, -71.0883011",1,"146 Washington St, Somerville, MA","2.6","156","0.4853134",329
"330","38 WYATT ST, Somerville, Massachusetts","42.3771537, -71.1012099",1,"146 Washington St, Somerville, MA","5.08333333333333","305","0.8780382",330
"331","380 SOMERVILLE AVE, Somerville, Massachusetts","42.3811629, -71.1000225",1,"146 Washington St, Somerville, MA","4.98333333333333","299","0.7450586",331
"332","383 BROADWAY, Somerville, Massachusetts","42.3947697, -71.0969157",1,"146 Washington St, Somerville, MA","6.28333333333333","377","1.326689",332
"333","388 SOMERVILLE AVE, Somerville, Massachusetts","42.381202, -71.100376",1,"146 Washington St, Somerville, MA","4.85","291","0.8848736",333
"334","39 HOUGHTON ST, Somerville, Massachusetts","42.3750026, -71.0991998",1,"146 Washington St, Somerville, MA","5.18333333333333","311","0.9302358",334
"335","39 MEDFORD ST, Somerville, Massachusetts","42.3741799, -71.0880529",3,"146 Washington St, Somerville, MA","2.68333333333333","161","0.5083052",335
"336","390 WASHINGTON ST, Somerville, Massachusetts","42.378333, -71.1051899",1,"146 Washington St, Somerville, MA","5.21666666666667","313","0.9265074",336
"337","391 SOMERVILLE AVE, Somerville, Massachusetts","42.381792, -71.1005519",1,"146 Washington St, Somerville, MA","4.61666666666667","277","0.8506966",337
"338","397 WASHINGTON ST, Somerville, Massachusetts","42.378695, -71.105686",1,"146 Washington St, Somerville, MA","5.11666666666667","307","0.9339642",338
"339","4 ALDERSEY ST, Somerville, Massachusetts","42.3828712, -71.0960802",2,"146 Washington St, Somerville, MA","4.4","264","0.7077746",339
"340","4 BEACH AVE, Somerville, Massachusetts","42.3755224, -71.0940796",1,"146 Washington St, Somerville, MA","4.43333333333333","266","0.9122152",340
"341","4 BEACON ST, Somerville, Massachusetts","42.3745083, -71.1019506",1,"146 Washington St, Somerville, MA","6.61666666666667","397","1.2266436",341
"342","4 LAKE ST, Somerville, Massachusetts","42.3798796, -71.0984022",1,"146 Washington St, Somerville, MA","3.81666666666667","229","0.5853588",342
"343","4 WALDO AVE, Somerville, Massachusetts","42.3770832, -71.1033907",1,"146 Washington St, Somerville, MA","5.43333333333333","326","0.9874046",343
"344","40 FLORENCE ST, Somerville, Massachusetts","42.383431, -71.083345",1,"146 Washington St, Somerville, MA","2.11666666666667","127","0.5319184",344
"345","40 HIGHLAND AVE, Somerville, Massachusetts","42.385244, -71.095037",1,"146 Washington St, Somerville, MA","2.83333333333333","170","0.5238402",345
"346","40 HOUGHTON ST, Somerville, Massachusetts","42.3748116, -71.0991709",1,"146 Washington St, Somerville, MA","6.35","381","1.090557",346
"347","40 MEMORIAL RD, Somerville, Massachusetts","42.3962426, -71.0925721",2,"146 Washington St, Somerville, MA","6.8","408","1.4006356",347
"348","40 RIVER RD, Somerville, Massachusetts","42.3974024, -71.0930711",1,"146 Washington St, Somerville, MA","7.81666666666667","469","1.5056522",348
"349","40 SUMMER ST, Somerville, Massachusetts","42.383047, -71.0993161",1,"146 Washington St, Somerville, MA","4.03333333333333","242","0.7195812",349
"350","40 UNION SQ, Somerville, Massachusetts","42.3803084, -71.0964479",1,"146 Washington St, Somerville, MA","3.43333333333333","206","0.4933916",350
"351","40 WIGGLESWORTH ST, Somerville, Massachusetts","42.3886858, -71.0912352",1,"146 Washington St, Somerville, MA","4.08333333333333","245","0.8283262",351
"352","400 SOMERVILLE AVE, Somerville, Massachusetts","42.3807302, -71.1015967",2,"146 Washington St, Somerville, MA","5.33333333333333","320","0.8631246",352
"353","402 WASHINGTON ST, Somerville, Massachusetts","42.3782256, -71.1056709",1,"146 Washington St, Somerville, MA","5.18333333333333","311","0.9426638",353
"354","403 WASHINGTON ST, Somerville, Massachusetts","42.378626, -71.106009",1,"146 Washington St, Somerville, MA","5.23333333333333","314","0.9513634",354
"355","405 ALEWIFE BROOK PKWY, Somerville, Massachusetts","42.4141402, -71.1298825",2,"146 Washington St, Somerville, MA","14.7333333333333","884","3.5674574",355
"356","407 WASHINGTON ST, Somerville, Massachusetts","42.378519, -71.1060981",1,"146 Washington St, Somerville, MA","5.28333333333333","317","0.9575774",356
"357","408 HIGHLAND AVE, Somerville, Massachusetts","42.3959947, -71.1215769",1,"146 Washington St, Somerville, MA","9.73333333333333","584","2.0698834",357
"358","41 BELMONT ST, Somerville, Massachusetts","42.386316, -71.109323",1,"146 Washington St, Somerville, MA","6.78333333333333","407","1.3931788",358
"359","41 GREENVILLE ST, Somerville, Massachusetts","42.3822453, -71.0931142",1,"146 Washington St, Somerville, MA","3.68333333333333","221","0.6021366",359
"360","41 JACKSON RD, Somerville, Massachusetts","42.3900593, -71.093398",2,"146 Washington St, Somerville, MA","4.91666666666667","295","0.8718242",360
"361","41 MT PLEASANT ST, Somerville, Massachusetts","42.3847704, -71.0790945",1,"146 Washington St, Somerville, MA","4.01666666666667","241","0.9308572",361
"362","41 WALNUT ST, Somerville, Massachusetts","42.382936, -71.095403",1,"146 Washington St, Somerville, MA","3.95","237","0.6692478",362
"363","411 NORFOLK ST, Somerville, Massachusetts","42.3750163, -71.0953274",2,"146 Washington St, Somerville, MA","4.9","294","0.7966348",363
"364","414 WASHINGTON ST, Somerville, Massachusetts","42.3780903, -71.1065132",2,"146 Washington St, Somerville, MA","5.55","333","0.9861618",364
"365","417 SOMERVILLE AVE, Somerville, Massachusetts","42.3819778, -71.1014176",1,"146 Washington St, Somerville, MA","4.53333333333333","272","0.7941492",365
"366","42 BELMONT ST, Somerville, Massachusetts","42.3864727, -71.1099253",1,"146 Washington St, Somerville, MA","6.8","408","1.3969072",366
"367","42 PRESCOTT ST, Somerville, Massachusetts","42.3854176, -71.0989842",1,"146 Washington St, Somerville, MA","4.68333333333333","281","0.845104",367
"368","42 RICHDALE AVE, Somerville, Massachusetts","42.389558, -71.099536",1,"146 Washington St, Somerville, MA","4.8","288","0.9339642",368
"369","420 MEDFORD ST, Somerville, Massachusetts","42.3916473, -71.0999993",1,"146 Washington St, Somerville, MA","6.33333333333333","380","1.292512",369
"370","422 MYSTIC AVE, Somerville, Massachusetts","42.395087, -71.0890077",1,"146 Washington St, Somerville, MA","6.43333333333333","386","1.3030758",370
"371","423 MEDFORD ST, Somerville, Massachusetts","42.3921217, -71.1000318",1,"146 Washington St, Somerville, MA","5.01666666666667","301","1.0396022",371
"372","425 BROADWAY, Somerville, Massachusetts","42.396189, -71.099856",1,"146 Washington St, Somerville, MA","6.93333333333333","416","1.5075164",372
"373","425 WASHINGTON ST, Somerville, Massachusetts","42.3783145, -71.1069084",2,"146 Washington St, Somerville, MA","5.61666666666667","337","1.0010754",373
"374","429 NORFOLK ST, Somerville, Massachusetts","42.3748793, -71.0953581",1,"146 Washington St, Somerville, MA","6.6","396","1.2297506",374
"375","43 CHURCH ST, Somerville, Massachusetts","42.38202, -71.099901",1,"146 Washington St, Somerville, MA","4.5","270","0.8214908",375
"376","43 VINAL AVE, Somerville, Massachusetts","42.3844347, -71.0968192",1,"146 Washington St, Somerville, MA","3.51666666666667","211","0.6984536",376
"377","435 ARTISAN WAY, Somerville, Massachusetts","42.3952272, -71.0786283",1,"146 Washington St, Somerville, MA","7.88333333333333","473","1.7324632",377
"378","435 WASHINGTON ST, Somerville, Massachusetts","42.3783524, -71.1072006",1,"146 Washington St, Somerville, MA","6.38333333333333","383","1.1514542",378
"379","438 SOMERVILLE AVE, Somerville, Massachusetts","42.381321, -71.1024381",2,"146 Washington St, Somerville, MA","5.68333333333333","341","0.8817666",379
"380","44 ADRIAN ST, Somerville, Massachusetts","42.37708, -71.099926",1,"146 Washington St, Somerville, MA","4.81666666666667","289","0.8494538",380
"381","44 DICKINSON ST, Somerville, Massachusetts","42.3748627, -71.1009646",1,"146 Washington St, Somerville, MA","5.9","354","0.9625486",381
"382","44 PITMAN ST, Somerville, Massachusetts","42.3845748, -71.1096707",1,"146 Washington St, Somerville, MA","7.1","426","1.4764464",382
"383","44 TEMPLE ST, Somerville, Massachusetts","42.39406, -71.0925759",1,"146 Washington St, Somerville, MA","5.56666666666667","334","1.196195",383
"384","443 SOMERVILLE AVE, Somerville, Massachusetts","42.382391, -71.102516",1,"146 Washington St, Somerville, MA","4.85","291","0.8562892",384
"385","444 SOMERVILLE AVE, Somerville, Massachusetts","42.3817256, -71.1027754",1,"146 Washington St, Somerville, MA","5.85","351","0.9066226",385
"386","45 BEACON ST, Somerville, Massachusetts","42.376014, -71.1029087",2,"146 Washington St, Somerville, MA","6.71666666666667","403","1.174446",386
"387","45 CONCORD AVE, Somerville, Massachusetts","42.377153, -71.098245",1,"146 Washington St, Somerville, MA","4.81666666666667","289","0.7407088",387
"388","45 GREENVILLE ST, Somerville, Massachusetts","42.38218, -71.093285",1,"146 Washington St, Somerville, MA","3.73333333333333","224","0.6108362",388
"389","45 KIDDER AVE, Somerville, Massachusetts","42.398524, -71.117126",1,"146 Washington St, Somerville, MA","10.2333333333333","614","2.2239906",389
"390","45 MAIN ST, Somerville, Massachusetts","42.396266, -71.098978",1,"146 Washington St, Somerville, MA","6.96666666666667","418","1.4814176",390
"391","45 MEMORIAL RD, Somerville, Massachusetts","42.3969737, -71.092782",2,"146 Washington St, Somerville, MA","7.35","441","1.475825",391
"392","45 UNION SQ, Somerville, Massachusetts","42.3801859, -71.0963615",2,"146 Washington St, Somerville, MA","3.1","186","0.4697784",392
"393","45 WALNUT ST, Somerville, Massachusetts","42.3832009, -71.0952354",1,"146 Washington St, Somerville, MA","3.96666666666667","238","0.6748404",393
"394","450 CANAL ST, Somerville, Massachusetts","42.3940229, -71.0804747",1,"146 Washington St, Somerville, MA","6.85","411","1.6877224",394
"395","46 BELMONT ST, Somerville, Massachusetts","42.3866482, -71.1095618",2,"146 Washington St, Somerville, MA","6.71666666666667","403","1.3782652",395
"396","46 MEDFORD ST, Somerville, Massachusetts","42.3747577, -71.0885136",1,"146 Washington St, Somerville, MA","2.58333333333333","155","0.4672928",396
"397","46 SOUTH ST, Somerville, Massachusetts","42.3742639, -71.090403",3,"146 Washington St, Somerville, MA","3.11666666666667","187","0.6319638",397
"398","46 WHEATLAND ST, Somerville, Massachusetts","42.3926067, -71.0894164",1,"146 Washington St, Somerville, MA","5.33333333333333","320","1.140269",398
"399","460 MYSTIC AVE, Somerville, Massachusetts","42.3958722, -71.0895435",1,"146 Washington St, Somerville, MA","7.85","471","1.6690804",399
"400","47 BEACON ST, Somerville, Massachusetts","42.376019, -71.102897",2,"146 Washington St, Somerville, MA","6.71666666666667","403","1.174446",400
"401","47 BOW ST, Somerville, Massachusetts","42.3816434, -71.0984405",1,"146 Washington St, Somerville, MA","3.81666666666667","229","0.6294782",401
"402","47 CALVIN ST, Somerville, Massachusetts","42.3774565, -71.1047809",1,"146 Washington St, Somerville, MA","5.35","321","0.9675198",402
"403","47 MARSHALL ST, Somerville, Massachusetts","42.390563, -71.094525",1,"146 Washington St, Somerville, MA","5.73333333333333","344","1.2235366",403
"404","48 WALNUT ST, Somerville, Massachusetts","42.383475, -71.095608",1,"146 Washington St, Somerville, MA","4.13333333333333","248","0.7326306",404
"405","480 COLUMBIA ST, Somerville, Massachusetts","42.3745203, -71.0936018",2,"146 Washington St, Somerville, MA","5.38333333333333","323","0.984919",405
"406","49 OAK ST, Somerville, Massachusetts","42.375772, -71.099089",1,"146 Washington St, Somerville, MA","5.68333333333333","341","0.9836762",406
"407","49 PUTNAM ST, Somerville, Massachusetts","42.384935, -71.097409",1,"146 Washington St, Somerville, MA","3.66666666666667","220","0.7289022",407
"408","49 SCHOOL ST, Somerville, Massachusetts","42.3837766, -71.1006623",1,"146 Washington St, Somerville, MA","4.83333333333333","290","0.8687172",408
"409","495 COLUMBIA ST, Somerville, Massachusetts","42.375116, -71.0942707",1,"146 Washington St, Somerville, MA","4.83333333333333","290","0.9376926",409
"410","499 FOLEY ST, Somerville, Massachusetts","42.3930349, -71.0803484",1,"146 Washington St, Somerville, MA","7.16666666666667","430","1.7479982",410
"411","5 DANTE TER, Somerville, Massachusetts","42.3860612, -71.1123125",2,"146 Washington St, Somerville, MA","7.61666666666667","457","1.6075618",411
"412","5 MAGNUS AVE, Somerville, Massachusetts","42.3788111, -71.1036324",1,"146 Washington St, Somerville, MA","4.45","267","0.8314332",412
"413","5 MIDDLESEX AVE, Somerville, Massachusetts","42.3910487, -71.0822964",1,"146 Washington St, Somerville, MA","4.96666666666667","298","1.2502568",413
"414","5 NEWTON PL, Somerville, Massachusetts","42.3785943, -71.0947075",1,"146 Washington St, Somerville, MA","4.15","249","0.6537128",414
"415","5 SCHOOL ST, Somerville, Massachusetts","42.382229, -71.1017789",1,"146 Washington St, Somerville, MA","5.36666666666667","322","0.9898902",415
"416","5 WALDO AVE, Somerville, Massachusetts","42.3767239, -71.1042466",1,"146 Washington St, Somerville, MA","5.75","345","1.0333882",416
"417","50 BEACON ST, Somerville, Massachusetts","42.3757201, -71.1032845",1,"146 Washington St, Somerville, MA","6.06666666666667","364","1.11852",417
"418","50 CRAIGIE ST, Somerville, Massachusetts","42.387146, -71.111976",2,"146 Washington St, Somerville, MA","7.33333333333333","440","1.5323724",418
"419","50 MEMORIAL RD, Somerville, Massachusetts","42.3965017, -71.0934783",1,"146 Washington St, Somerville, MA","7.33333333333333","440","1.4745822",419
"420","50 MUNROE ST, Somerville, Massachusetts","42.380951, -71.0925439",1,"146 Washington St, Somerville, MA","4.15","249","0.6891326",420
"421","50 PERRY ST, Somerville, Massachusetts","42.3781152, -71.101494",1,"146 Washington St, Somerville, MA","4.55","273","0.801606",421
"422","50 RIVER RD, Somerville, Massachusetts","42.3974983, -71.0930693",1,"146 Washington St, Somerville, MA","7.88333333333333","473","1.5118662",422
"423","50 SARGENT AVE, Somerville, Massachusetts","42.3900166, -71.0923361",1,"146 Washington St, Somerville, MA","4.3","258","0.8581534",423
"424","50 WASHINGTON ST, Somerville, Massachusetts","42.3817027, -71.0835404",5,"146 Washington St, Somerville, MA","0.8","48","0.2622308",424
"425","50 WHITE ST, Somerville, Massachusetts","42.3893765, -71.1173247",1,"146 Washington St, Somerville, MA","9.16666666666667","550","1.8250518",425
"426","504 BROADWAY, Somerville, Massachusetts","42.3971808, -71.1048969",1,"146 Washington St, Somerville, MA","7.98333333333333","479","1.4894958",426
"427","51 BROADWAY, Somerville, Massachusetts","42.38683, -71.079835",1,"146 Washington St, Somerville, MA","3.75","225","0.8643674",427
"428","51 FRANKLIN ST, Somerville, Massachusetts","42.383641, -71.085134",1,"146 Washington St, Somerville, MA","2.35","141","0.4157166",428
"429","51 MCGRATH HWY, Somerville, Massachusetts","42.3746563, -71.0829829",1,"146 Washington St, Somerville, MA","5.98333333333333","359","1.3627302",429
"430","51 OAK ST, Somerville, Massachusetts","42.3756119, -71.099198",1,"146 Washington St, Somerville, MA","5.45","327","0.9656556",430
"431","51 PRESTON RD, Somerville, Massachusetts","42.3844842, -71.1024907",1,"146 Washington St, Somerville, MA","5.88333333333333","353","0.9985898",431
"432","51 SPRINGFIELD ST, Somerville, Massachusetts","42.375689, -71.099549",1,"146 Washington St, Somerville, MA","4.7","282","0.8457254",432
"433","51 TEMPLE ST, Somerville, Massachusetts","42.3942184, -71.0920997",1,"146 Washington St, Somerville, MA","5.66666666666667","340","1.2173226",433
"434","52 ALSTON ST, Somerville, Massachusetts","42.3810477, -71.0890397",1,"146 Washington St, Somerville, MA","2.25","135","0.4312516",434
"435","52 OAK ST, Somerville, Massachusetts","42.3753686, -71.0988002",1,"146 Washington St, Somerville, MA","5.51666666666667","331","0.975598",435
"436","520 COLUMBIA ST, Somerville, Massachusetts","42.3761192, -71.0946232",2,"146 Washington St, Somerville, MA","4.26666666666667","256","0.9053798",436
"437","53 COLUMBUS AVE, Somerville, Massachusetts","42.3815475, -71.0944018",1,"146 Washington St, Somerville, MA","4.05","243","0.5785234",437
"438","53 UNION SQ, Somerville, Massachusetts","42.3799396, -71.0961933",1,"146 Washington St, Somerville, MA","2.96666666666667","178","0.4449224",438
"439","530 MYSTIC AVE, Somerville, Massachusetts","42.3973598, -71.0919254",2,"146 Washington St, Somerville, MA","8.25","495","1.5541214",439
"440","55 COLUMBUS AVE, Somerville, Massachusetts","42.381669, -71.094404",2,"146 Washington St, Somerville, MA","4.08333333333333","245","0.5847374",440
"441","55 OAK ST, Somerville, Massachusetts","42.3754963, -71.0989671",1,"146 Washington St, Somerville, MA","5.45","327","0.9656556",441
"442","56 FREMONT ST, Somerville, Massachusetts","42.3985489, -71.097925",1,"146 Washington St, Somerville, MA","8.2","492","1.6578952",442
"443","56 MT VERNON ST, Somerville, Massachusetts","42.3839009, -71.0802799",1,"146 Washington St, Somerville, MA","2.28333333333333","137","0.6077292",443
"444","560 SOMERVILLE AVE, Somerville, Massachusetts","42.3835197, -71.1078106",1,"146 Washington St, Somerville, MA","6.15","369","1.137162",444
"445","561 WINDSOR ST, Somerville, Massachusetts","42.375619, -71.093237",5,"146 Washington St, Somerville, MA","3.86666666666667","232","0.829569",445
"446","57 COLUMBUS AVE, Somerville, Massachusetts","42.381761, -71.094512",1,"146 Washington St, Somerville, MA","4.13333333333333","248","0.5928156",446
"447","57 MERRIAM ST, Somerville, Massachusetts","42.3785284, -71.0918851",1,"146 Washington St, Somerville, MA","1.95","117","0.2684448",447
"448","57 SPRINGFIELD ST, Somerville, Massachusetts","42.37601, -71.099405",1,"146 Washington St, Somerville, MA","4.61666666666667","277","0.8221122",448
"449","57 WALNUT ST, Somerville, Massachusetts","42.383885, -71.094741",1,"146 Washington St, Somerville, MA","3.93333333333333","236","0.6481202",449
"450","57 WEBSTER AVE, Somerville, Massachusetts","42.3762618, -71.0955689",1,"146 Washington St, Somerville, MA","4.31666666666667","259","0.6885112",450
"451","570 SOMERVILLE AVE, Somerville, Massachusetts","42.3829153, -71.1084771",3,"146 Washington St, Somerville, MA","6.68333333333333","401","1.1856312",451
"452","571 SOMERVILLE AVE, Somerville, Massachusetts","42.383808, -71.1081559",1,"146 Washington St, Somerville, MA","6.23333333333333","374","1.1595324",452
"453","58 ALSTON ST, Somerville, Massachusetts","42.381, -71.0892157",1,"146 Washington St, Somerville, MA","2.3","138","0.4405726",453
"454","58 BURNSIDE AVE, Somerville, Massachusetts","42.3920972, -71.1165746",1,"146 Washington St, Somerville, MA","8.25","495","1.8200806",454
"455","59 GOVERNOR WINTHROP RD, Somerville, Massachusetts","42.3964216, -71.0874523",1,"146 Washington St, Somerville, MA","6.63333333333333","398","1.3838578",455
"456","59 VINAL AVE, Somerville, Massachusetts","42.3854202, -71.0961478",1,"146 Washington St, Somerville, MA","3.23333333333333","194","0.6214",456
"457","59 WASHINGTON ST, Somerville, Massachusetts","42.3819233, -71.0832481",1,"146 Washington St, Somerville, MA","2.6","156","0.6344494",457
"458","594 SOMERVILLE AVE, Somerville, Massachusetts","42.3836735, -71.1092722",2,"146 Washington St, Somerville, MA","6.76666666666667","406","1.2167012",458
"459","6 ALDERSEY ST, Somerville, Massachusetts","42.38288, -71.096466",2,"146 Washington St, Somerville, MA","4.23333333333333","254","0.8407542",459
"460","6 CHERRY ST, Somerville, Massachusetts","42.3895764, -71.1165265",1,"146 Washington St, Somerville, MA","8.98333333333333","539","1.876628",460
"461","6 CONCORD AVE, Somerville, Massachusetts","42.3766532, -71.0962207",1,"146 Washington St, Somerville, MA","4.38333333333333","263","0.6785688",461
"462","6 SUMMER ST, Somerville, Massachusetts","42.3820845, -71.098269",1,"146 Washington St, Somerville, MA","3.78333333333333","227","0.6344494",462
"463","6 WALNUT RD, Somerville, Massachusetts","42.390035, -71.0919243",1,"146 Washington St, Somerville, MA","5.8","348","1.1315694",463
"464","60 RIVER RD, Somerville, Massachusetts","42.3975822, -71.0930994",1,"146 Washington St, Somerville, MA","7.95","477","1.5187016",464
"465","60 WALNUT ST, Somerville, Massachusetts","42.384307, -71.095089",1,"146 Washington St, Somerville, MA","4.26666666666667","256","0.7668076",465
"466","60 WASHINGTON ST, Somerville, Massachusetts","42.3816638, -71.083787",6,"146 Washington St, Somerville, MA","0.75","45","0.2479386",466
"467","61 HIGHLAND AVE, Somerville, Massachusetts","42.3853801, -71.0947381",2,"146 Washington St, Somerville, MA","2.8","168","0.5145192",467
"468","61 INNER BELT RD, Somerville, Massachusetts","42.3781843, -71.0825283",1,"146 Washington St, Somerville, MA","2.48333333333333","149","0.6512272",468
"469","61 MEDFORD ST, Somerville, Massachusetts","42.3752635, -71.0875221",2,"146 Washington St, Somerville, MA","2.45","147","0.4449224",469
"470","61 PUTNAM ST, Somerville, Massachusetts","42.3856067, -71.0972529",1,"146 Washington St, Somerville, MA","3.53333333333333","212","0.6841614",470
"471","62 BRADLEY ST, Somerville, Massachusetts","42.3899029, -71.093748",1,"146 Washington St, Somerville, MA","5","300","0.8767954",471
"472","62 HIGHLAND AVE, Somerville, Massachusetts","42.385621, -71.095986",2,"146 Washington St, Somerville, MA","3.18333333333333","191","0.6052436",472
"473","62 SUMMER ST, Somerville, Massachusetts","42.3841039, -71.1003235",1,"146 Washington St, Somerville, MA","4.4","264","0.8090628",473
"474","622 SOMERVILLE AVE, Somerville, Massachusetts","42.3836266, -71.1102457",3,"146 Washington St, Somerville, MA","7","420","1.2688988",474
"475","629 SOMERVILLE AVE, Somerville, Massachusetts","42.3842623, -71.1105714",1,"146 Washington St, Somerville, MA","6.66666666666667","400","1.2869194",475
"476","63 OAK ST, Somerville, Massachusetts","42.375358, -71.0992099",1,"146 Washington St, Somerville, MA","5.38333333333333","323","0.9544704",476
"477","63 UNION SQ, Somerville, Massachusetts","42.3798903, -71.0953619",1,"146 Washington St, Somerville, MA","3.2","192","0.4828278",477
"478","630 SOMERVILLE AVE, Somerville, Massachusetts","42.3841269, -71.1112255",1,"146 Washington St, Somerville, MA","6.78333333333333","407","1.314261",478
"479","64 BOW ST, Somerville, Massachusetts","42.3814634, -71.0993265",1,"146 Washington St, Somerville, MA","4","240","0.6767046",479
"480","64 UNION SQ, Somerville, Massachusetts","42.3799411, -71.0963621",2,"146 Washington St, Somerville, MA","3.03333333333333","182","0.4561076",480
"481","65 BEACON ST, Somerville, Massachusetts","42.3762308, -71.1038545",2,"146 Washington St, Somerville, MA","5.9","354","1.0731578",481
"482","65 CRAIGIE ST, Somerville, Massachusetts","42.387537, -71.110958",1,"146 Washington St, Somerville, MA","7.06666666666667","424","1.4845246",482
"483","651 SOMERVILLE AVE, Somerville, Massachusetts","42.3846917, -71.1113134",2,"146 Washington St, Somerville, MA","6.86666666666667","412","1.3347672",483
"484","66 UNION SQ, Somerville, Massachusetts","42.3798617, -71.0951016",1,"146 Washington St, Somerville, MA","2.61666666666667","157","0.3504696",484
"485","663 SOMERVILLE AVE, Somerville, Massachusetts","42.3847496, -71.1121624",1,"146 Washington St, Somerville, MA","7.01666666666667","421","1.376401",485
"486","67 BOSTON ST, Somerville, Massachusetts","42.38302, -71.093462",1,"146 Washington St, Somerville, MA","2.91666666666667","175","0.506441",486
"487","67 PEARL ST, Somerville, Massachusetts","42.384653, -71.083742",1,"146 Washington St, Somerville, MA","2.55","153","0.5232188",487
"488","67 SUMMER ST, Somerville, Massachusetts","42.3842949, -71.1001719",1,"146 Washington St, Somerville, MA","4.43333333333333","266","0.8152768",488
"489","68 CHURCH ST, Somerville, Massachusetts","42.3830629, -71.0997546",1,"146 Washington St, Somerville, MA","4.23333333333333","254","0.7543796",489
"490","68 CONCORD AVE, Somerville, Massachusetts","42.37628, -71.099925",1,"146 Washington St, Somerville, MA","4.56666666666667","274","0.8090628",490
"491","68 FREMONT ST, Somerville, Massachusetts","42.398904, -71.097768",1,"146 Washington St, Somerville, MA","8.4","504","1.6827512",491
"492","68 MT VERNON ST, Somerville, Massachusetts","42.383268, -71.080487",1,"146 Washington St, Somerville, MA","2.41666666666667","145","0.596544",492
"493","69 MARSHALL ST, Somerville, Massachusetts","42.389457, -71.0951709",1,"146 Washington St, Somerville, MA","6.08333333333333","365","1.308047",493
"494","690 SOMERVILLE AVE, Somerville, Massachusetts","42.3860532, -71.1146663",1,"146 Washington St, Somerville, MA","7.63333333333333","458","1.5305082",494
"495","7 ALLEN ST, Somerville, Massachusetts","42.3784331, -71.0933258",1,"146 Washington St, Somerville, MA","3.36666666666667","202","0.3784326",495
"496","7 BOLTON ST, Somerville, Massachusetts","42.3758048, -71.0978717",1,"146 Washington St, Somerville, MA","6.2","372","1.0389808",496
"497","7 HATHORN ST, Somerville, Massachusetts","42.3867631, -71.0821361",1,"146 Washington St, Somerville, MA","4.61666666666667","277","0.767429",497
"498","7 MELVIN ST, Somerville, Massachusetts","42.3898296, -71.0897172",1,"146 Washington St, Somerville, MA","5.71666666666667","343","0.7804784",498
"499","7 WASHINGTON ST, Somerville, Massachusetts","42.382388, -71.08145",1,"146 Washington St, Somerville, MA","1.61666666666667","97","0.388375",499
